round,home_team,away_team,hm_score,aw_score,score_gap,hm_PWk_lad,aw_PWk_lad,PWk_lad_gap,hm_PWk_perc,aw_PWk_perc,PWk_perc_gap,hm_PWk_pts,aw_PWk_pts,PWk_pts_gap,hm_PWk_pts_stan,aw_PWk_pts_stan,PWk_pts_gap_stan,hm_PY,hm_PY_perc,hm_2PY,hm_2PY_perc,hm_3PY,hm_3PY_perc,hm_4PY,hm_4PY_perc,hm_PY_2PY,hm_PY_3PY,hm_PY_4PY,hm_Pypc_2Pypc,hm_Pypc_3Pypc,hm_Pypc_4Pypc,aw_PY,aw_PY_perc,aw_2PY,aw_2PY_perc,aw_3PY,aw_3PY_perc,aw_4PY,aw_4PY_perc,aw_PY_2PY,aw_PY_3PY,aw_PY_4PY,aw_Pypc_2Pypc,aw_Pypc_3Pypc,aw_Pypc_4Pypc,PY_gap,PY_%_gap,2PY_gap,2PY_%_gap,3PY_gap,3PY_%_gap,4PY_gap,4PY_%_gap,hm_Dr_PY,hm_Dr_2PY,hm_Dr_3py,hm_Dr_4py,hm_Dr_Tot,aw_Dr_PY,aw_Dr_2PY,aw_Dr_3py,aw_Dr_4py,aw_Dr_Tot,Dr_PY_gap,Dr_2PY_gap,Dr_3PY_gap,Dr_4PY_gap,Dr_Tot_gap,hm_Pwk_win,hm_2Pwk_win,hm_3Pwk_win,hm_4Pwk_win,aw_Pwk_win,aw_2Pwk_win,aw_3Pwk_win,aw_4Pwk_win,hm_win_1,hm_win_2,hm_win_3,hm_win_4,aw_win_1,aw_win_2,aw_win_3,aw_win_4,h_win_1_gap,h_win_2_gap,h_win_3_gap,h_win_4_gap,a_win_1_gap,a_win_2_gap,a_win_3_gap,a_win_4_gap,Interstate,PWk_hm,home_win
13,CW,ES,0,0,0,11,7,-4,101.7,102.9,-1.2,20,24,4,1.666666667,2,0.333333333,12,95.6,12,106.3,11,94.1,6,115,0,1,6,-10.7,1.5,-19.4,18,61,15,74,7,106.3,9,107.3,3,11,9,-13,-45.3,-46.3,-6,34.6,-3,32.3,4,-12.2,-3,7.7,228,182,333,267,1010,341,444,163,155,1103,-113,-262,170,112,-93,0,0.5,0.666666667,0.75,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,FR,HW,0,0,0,10,17,7,78.5,76.9,1.6,24,16,-8,2,1.333333333,-0.666666667,16,74.3,1,118.7,4,130.4,3,134.1,15,12,13,-44.4,-56.1,-59.8,3,118.6,3,158.4,2,140.8,1,135.7,0,1,2,-39.8,-22.2,-17.1,13,-44.3,-2,-39.7,2,-10.4,2,-1.6,247,219,231,218,915,50,215,170,252,687,197,4,61,-34,228,0,0,0,0.25,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,AD,HW,82,96,-14,1,17,16,141.7,76.9,64.8,36,16,-20,2.769230769,1.230769231,-1.538461538,5,138.3,7,115.7,10,114.1,11,108.1,-2,-5,-6,22.6,24.2,30.2,3,118.6,3,158.4,2,140.8,1,135.7,0,1,2,-39.8,-22.2,-17.1,2,19.7,4,-42.7,8,-26.7,10,-27.6,253,172,250,169,844,50,215,170,252,687,203,-43,80,-83,157,0,0.5,0.333333333,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
14,SY,ES,86,85,1,12,8,-4,105.5,102.9,2.6,20,24,4,1.538461538,1.846153846,0.307692308,1,151.2,4,127.1,1,142.9,4,132.5,-3,0,-3,24.1,8.3,18.7,18,61,15,74,7,106.3,9,107.3,3,11,9,-13,-45.3,-46.3,-17,90.2,-11,53.1,-6,36.6,-5,25.2,275,190,301,382,1148,341,444,163,155,1103,-66,-254,138,227,45,1,1,0.666666667,0.5,0,0.5,0.333333333,0.25,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
14,CW,PA,62,93,-31,13,4,-9,101.7,134.4,-32.7,20,28,8,1.538461538,2.153846154,0.615384615,12,95.6,12,106.3,11,94.1,6,115,0,1,6,-10.7,1.5,-19.4,10,106,9,106.8,5,129.9,7,102.4,1,5,3,-0.8,-23.9,3.6,2,-10.4,3,-0.5,6,-35.8,-1,12.6,228,182,333,267,1010,301,118,113,214,746,-73,64,220,53,264,0,0,0.333333333,0.5,1,0.5,0.666666667,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
14,BL,GW,86,146,-60,18,2,-16,69.9,116.4,-46.5,8,36,28,0.615384615,2.769230769,2.153846154,17,61.6,17,67.5,15,69.3,12,89.6,0,2,5,-5.9,-7.7,-28,4,143.1,11,99,16,76.7,18,51,-7,-12,-14,44.1,66.4,92.1,13,-81.5,6,-31.5,-1,-7.4,-6,38.6,407,374,176,514,1471,447,323,484,497,1751,-40,51,-308,17,-280,0,0.5,0.333333333,0.25,0,0,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,WB,NM,107,106,1,9,16,7,96.5,92.9,3.6,24,16,-8,1.846153846,1.230769231,-0.615384615,7,115.4,6,115.1,14,81.9,15,85.1,1,-7,-8,0.3,33.5,30.3,8,105.2,8,106.5,6,117,10,119.5,0,2,-2,-1.3,-11.8,-14.3,-1,10.2,-2,8.6,8,-35.1,5,-34.4,234,266,355,210,1065,245,312,223,215,995,-11,-46,132,-5,70,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,WC,ME,96,99,-3,7,5,-2,102.6,115.7,-13.1,28,28,0,2.153846154,2.153846154,0,6,130,2,148.2,9,116.9,13,95.3,4,-3,-7,-18.2,13.1,34.7,11,97.6,13,77,17,68.4,17,54.1,-2,-6,-6,20.6,29.2,43.5,-5,32.4,-11,71.2,-8,48.5,-4,41.2,221,217,264,346,1048,90,299,360,212,961,131,-82,-96,134,87,1,0.5,0.333333333,0.25,1,1,0.666666667,0.75,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
14,GE,FR,74,72,2,3,11,8,114.8,78.5,36.3,32,24,-8,2.461538462,1.846153846,-0.615384615,2,143.8,10,101.1,3,113.8,2,135.6,-8,-1,0,42.7,30,8.2,16,74.3,1,118.7,4,130.4,3,134.1,15,12,13,-44.4,-56.1,-59.8,-14,69.5,9,-17.6,-1,-16.6,-1,1.5,294,136,229,290,949,247,219,231,218,915,47,-83,-2,72,34,0,0,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,RI,CA,84,58,26,6,15,9,109.7,82.7,27,28,20,-8,2.153846154,1.538461538,-0.615384615,13,79.5,5,123.1,8,105.8,5,122.8,8,5,8,-43.6,-26.3,-43.3,14,79.3,18,64.8,13,89.7,8,106.7,-4,1,6,14.5,-10.4,-27.4,-1,0.2,-13,58.3,-5,16.1,-3,16.1,146,168,276,213,803,335,401,277,268,1281,-189,-233,-1,-55,-478,0,0,0.333333333,0.5,1,1,0.666666667,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
14,SK,GC,103,72,31,10,14,4,95,88.1,6.9,24,20,-4,1.846153846,1.538461538,-0.307692308,9,95.7,14,78.4,18,60.8,16,82.6,-5,-9,-7,17.3,34.9,13.1,15,78.2,16,72.9,12,93.7,14,91.7,-1,3,1,5.3,-15.5,-13.5,-6,17.5,-2,5.5,6,-32.9,2,-9.1,180,193,315,277,965,403,286,310,248,1247,-223,-93,5,29,-282,1,0.5,0.333333333,0.25,0,0.5,0.666666667,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15,ME,SY,50,85,-35,5,10,5,114.7,105.2,9.5,32,24,-8,2.285714286,1.714285714,-0.571428571,11,97.6,13,77,17,68.4,17,54.1,-2,-6,-6,20.6,29.2,43.5,1,151.2,4,127.1,1,142.9,4,132.5,-3,0,-3,24.1,8.3,18.7,10,-53.6,9,-50.1,16,-74.5,13,-78.4,90,299,360,212,961,275,190,301,382,1148,-185,109,59,-170,-187,1,1,1,0.75,1,1,1,0.75,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
15,WB,WC,80,87,-7,9,7,-2,97,102.1,-5.1,28,28,0,2,2,0,7,115.4,6,115.1,14,81.9,15,85.1,1,-7,-8,0.3,33.5,30.3,6,130,2,148.2,9,116.9,13,95.3,4,-3,-7,-18.2,13.1,34.7,1,-14.6,4,-33.1,5,-35,2,-10.2,234,266,355,210,1065,221,217,264,346,1048,13,49,91,-136,17,1,0.5,0.333333333,0.25,0,0.5,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
15,CA,AD,77,89,-12,15,2,-13,81.7,136.8,-55.1,20,36,16,1.428571429,2.571428571,1.142857143,14,79.3,18,64.8,13,89.7,8,106.7,-4,1,6,14.5,-10.4,-27.4,5,138.3,7,115.7,10,114.1,11,108.1,-2,-5,-6,22.6,24.2,30.2,9,-59,11,-50.9,3,-24.4,-3,-1.4,335,401,277,268,1281,253,172,250,169,844,82,229,27,99,437,0,0.5,0.666666667,0.5,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,GC,NM,118,99,19,14,17,3,86.7,93.4,-6.7,20,16,-4,1.428571429,1.142857143,-0.285714286,15,78.2,16,72.9,12,93.7,14,91.7,-1,3,1,5.3,-15.5,-13.5,8,105.2,8,106.5,6,117,10,119.5,0,2,-2,-1.3,-11.8,-14.3,7,-27,8,-33.6,6,-23.3,4,-27.8,403,286,310,248,1247,245,312,223,215,995,158,-26,87,33,252,0,0,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15,GW,GE,68,68,0,1,3,2,120.5,114,6.5,40,36,-4,2.857142857,2.571428571,-0.285714286,4,143.1,11,99,16,76.7,18,51,-7,-12,-14,44.1,66.4,92.1,2,143.8,10,101.1,3,113.8,2,135.6,-8,-1,0,42.7,30,8.2,2,-0.7,1,-2.1,13,-37.1,16,-84.6,447,323,484,497,1751,294,136,229,290,949,153,187,255,207,802,1,0.5,0.333333333,0.5,1,0.5,0.333333333,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,PA,RI,63,76,-13,4,6,2,135.4,111.7,23.7,32,32,0,2.285714286,2.285714286,0,10,106,9,106.8,5,129.9,7,102.4,1,5,3,-0.8,-23.9,3.6,13,79.5,5,123.1,8,105.8,5,122.8,8,5,8,-43.6,-26.3,-43.3,-3,26.5,4,-16.3,-3,24.1,2,-20.4,301,118,113,214,746,146,168,276,213,803,155,-50,-163,1,-57,1,1,0.666666667,0.75,1,0.5,0.333333333,0.5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15,ES,BL,82,90,-8,11,18,7,102.6,68.9,33.7,24,8,-16,1.714285714,0.571428571,-1.142857143,18,61,15,74,7,106.3,9,107.3,3,11,9,-13,-45.3,-46.3,17,61.6,17,67.5,15,69.3,12,89.6,0,2,5,-5.9,-7.7,-28,1,-0.6,-2,6.5,-8,37,-3,17.7,341,444,163,155,1103,407,374,176,514,1471,-66,70,-13,-359,-368,0,0,0.333333333,0.25,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,HW,CW,118,94,24,16,13,-3,79.4,98.9,-19.5,20,20,0,1.428571429,1.428571429,0,3,118.6,3,158.4,2,140.8,1,135.7,0,1,2,-39.8,-22.2,-17.1,12,95.6,12,106.3,11,94.1,6,115,0,1,6,-10.7,1.5,-19.4,-9,23,-9,52.1,-9,46.7,-5,20.7,50,215,170,252,687,228,182,333,267,1010,-178,33,-163,-15,-323,1,0.5,0.333333333,0.25,0,0,0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15,FR,SK,80,89,-9,12,8,-4,79.6,97.9,-18.3,24,28,4,1.714285714,2,0.285714286,16,74.3,1,118.7,4,130.4,3,134.1,15,12,13,-44.4,-56.1,-59.8,9,95.7,14,78.4,18,60.8,16,82.6,-5,-9,-7,17.3,34.9,13.1,7,-21.4,-13,40.3,-14,69.6,-13,51.5,247,219,231,218,915,180,193,315,277,965,67,26,-84,-59,-50,0,0,0,0,1,1,0.666666667,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
16,AD,WB,104,45,59,2,10,8,135.5,96.6,38.9,40,28,-12,2.666666667,1.866666667,-0.8,5,138.3,7,115.7,10,114.1,11,108.1,-2,-5,-6,22.6,24.2,30.2,7,115.4,6,115.1,14,81.9,15,85.1,1,-7,-8,0.3,33.5,30.3,-2,22.9,1,0.6,-4,32.2,-4,23,253,172,250,169,844,234,266,355,210,1065,19,-94,-105,-41,-221,1,0.5,0.333333333,0.5,0,0.5,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16,HW,GW,97,97,0,13,1,-12,82.5,119.3,-36.8,24,42,18,1.6,2.8,1.2,3,118.6,3,158.4,2,140.8,1,135.7,0,1,2,-39.8,-22.2,-17.1,4,143.1,11,99,16,76.7,18,51,-7,-12,-14,44.1,66.4,92.1,-1,-24.5,-8,59.4,-14,64.1,-17,84.7,50,215,170,252,687,447,323,484,497,1751,-397,-108,-314,-245,-1064,1,1,0.666666667,0.5,1,1,0.666666667,0.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
16,CW,ES,80,117,-37,15,11,-4,97.1,101.8,-4.7,20,24,4,1.333333333,1.6,0.266666667,12,95.6,12,106.3,11,94.1,6,115,0,1,6,-10.7,1.5,-19.4,18,61,15,74,7,106.3,9,107.3,3,11,9,-13,-45.3,-46.3,-6,34.6,-3,32.3,4,-12.2,-3,7.7,228,182,333,267,1010,341,444,163,155,1103,-113,-262,170,112,-93,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,SY,GC,118,51,67,9,12,3,108,89,19,28,24,-4,1.866666667,1.6,-0.266666667,1,151.2,4,127.1,1,142.9,4,132.5,-3,0,-3,24.1,8.3,18.7,15,78.2,16,72.9,12,93.7,14,91.7,-1,3,1,5.3,-15.5,-13.5,-14,73,-12,54.2,-11,49.2,-10,40.8,275,190,301,382,1148,403,286,310,248,1247,-128,-96,-9,134,-99,1,1,1,1,1,0.5,0.333333333,0.5,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
16,BL,GE,78,163,-85,18,3,-15,70.9,113.3,-42.4,12,38,26,0.8,2.533333333,1.733333333,17,61.6,17,67.5,15,69.3,12,89.6,0,2,5,-5.9,-7.7,-28,2,143.8,10,101.1,3,113.8,2,135.6,-8,-1,0,42.7,30,8.2,15,-82.2,7,-33.6,12,-44.5,10,-46,407,374,176,514,1471,294,136,229,290,949,113,238,-53,224,522,1,0.5,0.333333333,0.5,1,1,0.666666667,0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
16,SK,RI,138,71,67,8,4,-4,98.8,112.2,-13.4,32,36,4,2.133333333,2.4,0.266666667,9,95.7,14,78.4,18,60.8,16,82.6,-5,-9,-7,17.3,34.9,13.1,13,79.5,5,123.1,8,105.8,5,122.8,8,5,8,-43.6,-26.3,-43.3,-4,16.2,9,-44.7,10,-45,11,-40.2,180,193,315,277,965,146,168,276,213,803,34,25,39,64,162,1,1,1,0.75,1,1,0.666666667,0.5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
16,NM,FR,82,86,-4,17,14,-3,92.6,80.3,12.3,16,24,8,1.066666667,1.6,0.533333333,8,105.2,8,106.5,6,117,10,119.5,0,2,-2,-1.3,-11.8,-14.3,16,74.3,1,118.7,4,130.4,3,134.1,15,12,13,-44.4,-56.1,-59.8,-8,30.9,7,-12.2,2,-13.4,7,-14.6,245,312,223,215,995,247,219,231,218,915,-2,93,-8,-3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,CA,ME,82,90,-8,16,6,-10,82.1,110.8,-28.7,20,32,12,1.333333333,2.133333333,0.8,14,79.3,18,64.8,13,89.7,8,106.7,-4,1,6,14.5,-10.4,-27.4,11,97.6,13,77,17,68.4,17,54.1,-2,-6,-6,20.6,29.2,43.5,3,-18.3,5,-12.2,-4,21.3,-9,52.6,335,401,277,268,1281,90,299,360,212,961,245,102,-83,56,320,0,0,0.333333333,0.5,0,0.5,0.666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,WC,PA,88,120,-32,7,5,-2,102.5,131.7,-29.2,32,32,0,2.133333333,2.133333333,0,6,130,2,148.2,9,116.9,13,95.3,4,-3,-7,-18.2,13.1,34.7,10,106,9,106.8,5,129.9,7,102.4,1,5,3,-0.8,-23.9,3.6,-4,24,-7,41.4,4,-13,6,-7.1,221,217,264,346,1048,301,118,113,214,746,-80,99,151,132,302,1,0.5,0.666666667,0.5,0,0.5,0.666666667,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17,SK,ES,57,118,-61,7,10,3,104,104.4,-0.4,36,28,-8,2.25,1.75,-0.5,9,95.7,14,78.4,18,60.8,16,82.6,-5,-9,-7,17.3,34.9,13.1,18,61,15,74,7,106.3,9,107.3,3,11,9,-13,-45.3,-46.3,-9,34.7,-1,4.4,11,-45.5,7,-24.7,180,193,315,277,965,341,444,163,155,1103,-161,-251,152,122,-138,1,1,1,1,1,0.5,0.333333333,0.25,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
17,GE,HW,88,85,3,3,13,10,119,83.6,35.4,42,26,-16,2.625,1.625,-1,2,143.8,10,101.1,3,113.8,2,135.6,-8,-1,0,42.7,30,8.2,3,118.6,3,158.4,2,140.8,1,135.7,0,1,2,-39.8,-22.2,-17.1,-1,25.2,7,-57.3,1,-27,1,-0.1,294,136,229,290,949,50,215,170,252,687,244,-79,59,38,262,1,1,1,0.75,1,1,1,0.75,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
17,PA,NM,127,57,70,4,17,13,132,92.7,39.3,36,16,-20,2.25,1,-1.25,10,106,9,106.8,5,129.9,7,102.4,1,5,3,-0.8,-23.9,3.6,8,105.2,8,106.5,6,117,10,119.5,0,2,-2,-1.3,-11.8,-14.3,2,0.8,1,0.3,-1,12.9,-3,-17.1,301,118,113,214,746,245,312,223,215,995,56,-194,-110,-1,-249,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17,GC,CW,88,103,-15,14,15,1,85.5,94.6,-9.1,24,20,-4,1.5,1.25,-0.25,15,78.2,16,72.9,12,93.7,14,91.7,-1,3,1,5.3,-15.5,-13.5,12,95.6,12,106.3,11,94.1,6,115,0,1,6,-10.7,1.5,-19.4,3,-17.4,4,-33.4,1,-0.4,8,-23.3,403,286,310,248,1247,228,182,333,267,1010,175,104,-23,-19,237,0,0.5,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,GW,SY,83,96,-13,2,8,6,117.8,113.3,4.5,44,32,-12,2.75,2,-0.75,4,143.1,11,99,16,76.7,18,51,-7,-12,-14,44.1,66.4,92.1,1,151.2,4,127.1,1,142.9,4,132.5,-3,0,-3,24.1,8.3,18.7,3,-8.1,7,-28.1,15,-66.2,14,-81.5,447,323,484,497,1751,275,190,301,382,1148,172,133,183,115,603,1,1,1,0.75,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
17,ME,AD,70,116,-46,5,1,-4,110.8,139,-28.2,36,44,8,2.25,2.75,0.5,11,97.6,13,77,17,68.4,17,54.1,-2,-6,-6,20.6,29.2,43.5,5,138.3,7,115.7,10,114.1,11,108.1,-2,-5,-6,22.6,24.2,30.2,6,-40.7,6,-38.7,7,-45.7,6,-54,90,299,360,212,961,253,172,250,169,844,-163,127,110,43,117,1,0.5,0.666666667,0.75,1,1,0.666666667,0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
17,RI,BL,112,81,31,6,18,12,105.3,68.9,36.4,36,12,-24,2.25,0.75,-1.5,13,79.5,5,123.1,8,105.8,5,122.8,8,5,8,-43.6,-26.3,-43.3,17,61.6,17,67.5,15,69.3,12,89.6,0,2,5,-5.9,-7.7,-28,-4,17.9,-12,55.6,-7,36.5,-7,33.2,146,168,276,213,803,407,374,176,514,1471,-261,-206,100,-301,-668,0,0.5,0.666666667,0.5,0,0.5,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17,CA,WB,62,82,-20,16,11,-5,82.7,92.4,-9.7,20,28,8,1.25,1.75,0.5,14,79.3,18,64.8,13,89.7,8,106.7,-4,1,6,14.5,-10.4,-27.4,7,115.4,6,115.1,14,81.9,15,85.1,1,-7,-8,0.3,33.5,30.3,7,-36.1,12,-50.3,-1,7.8,-7,21.6,335,401,277,268,1281,234,266,355,210,1065,101,135,-78,58,216,0,0,0,0.25,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,FR,WC,44,74,-30,12,9,-3,81.7,99.9,-18.2,28,32,4,1.75,2,0.25,16,74.3,1,118.7,4,130.4,3,134.1,15,12,13,-44.4,-56.1,-59.8,6,130,2,148.2,9,116.9,13,95.3,4,-3,-7,-18.2,13.1,34.7,10,-55.7,-1,-29.5,-5,13.5,-10,38.8,247,219,231,218,915,221,217,264,346,1048,26,2,-33,-128,-133,1,0.5,0.333333333,0.25,0,0.5,0.333333333,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,AD,GE,91,70,21,1,2,1,140.4,118.1,22.3,48,46,-2,2.823529412,2.705882353,-0.117647059,5,138.3,7,115.7,10,114.1,11,108.1,-2,-5,-6,22.6,24.2,30.2,2,143.8,10,101.1,3,113.8,2,135.6,-8,-1,0,42.7,30,8.2,3,-5.5,-3,14.6,7,0.3,9,-27.5,253,172,250,169,844,294,136,229,290,949,-41,36,21,-121,-105,1,1,1,0.75,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
18,ES,NM,132,105,27,10,17,7,108.5,89,19.5,32,16,-16,1.882352941,0.941176471,-0.941176471,18,61,15,74,7,106.3,9,107.3,3,11,9,-13,-45.3,-46.3,8,105.2,8,106.5,6,117,10,119.5,0,2,-2,-1.3,-11.8,-14.3,10,-44.2,7,-32.5,1,-10.7,-1,-12.2,341,444,163,155,1103,245,312,223,215,995,96,132,-60,-60,108,1,1,0.666666667,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
18,ME,PA,88,65,23,7,4,-3,106.7,136.3,-29.6,36,40,4,2.117647059,2.352941176,0.235294118,11,97.6,13,77,17,68.4,17,54.1,-2,-6,-6,20.6,29.2,43.5,10,106,9,106.8,5,129.9,7,102.4,1,5,3,-0.8,-23.9,3.6,1,-8.4,4,-29.8,12,-61.5,10,-48.3,90,299,360,212,961,301,118,113,214,746,-211,181,247,-2,215,0,0.5,0.333333333,0.5,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1
18,WB,GC,110,56,54,11,15,4,94.2,85.5,8.7,32,24,-8,1.882352941,1.411764706,-0.470588235,7,115.4,6,115.1,14,81.9,15,85.1,1,-7,-8,0.3,33.5,30.3,15,78.2,16,72.9,12,93.7,14,91.7,-1,3,1,5.3,-15.5,-13.5,-8,37.2,-10,42.2,2,-11.8,1,-6.6,234,266,355,210,1065,403,286,310,248,1247,-169,-20,45,-38,-182,1,0.5,0.333333333,0.5,0,0,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
18,SY,SK,101,59,42,6,9,3,113.4,99.4,14,36,36,0,2.117647059,2.117647059,0,1,151.2,4,127.1,1,142.9,4,132.5,-3,0,-3,24.1,8.3,18.7,9,95.7,14,78.4,18,60.8,16,82.6,-5,-9,-7,17.3,34.9,13.1,-8,55.5,-10,48.7,-17,82.1,-12,49.9,275,190,301,382,1148,180,193,315,277,965,95,-3,-14,105,183,1,1,1,1,0,0.5,0.666666667,0.75,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
18,FR,HW,48,100,-52,12,13,1,80.6,84.4,-3.8,28,26,-2,1.647058824,1.529411765,-0.117647059,16,74.3,1,118.7,4,130.4,3,134.1,15,12,13,-44.4,-56.1,-59.8,3,118.6,3,158.4,2,140.8,1,135.7,0,1,2,-39.8,-22.2,-17.1,13,-44.3,-2,-39.7,2,-10.4,2,-1.6,247,219,231,218,915,50,215,170,252,687,197,4,61,-34,228,0,0.5,0.333333333,0.25,0,0.5,0.666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
18,RI,GW,64,45,19,5,3,-2,107.4,115.7,-8.3,40,44,4,2.352941176,2.588235294,0.235294118,13,79.5,5,123.1,8,105.8,5,122.8,8,5,8,-43.6,-26.3,-43.3,4,143.1,11,99,16,76.7,18,51,-7,-12,-14,44.1,66.4,92.1,9,-63.6,-6,24.1,-8,29.1,-13,71.8,146,168,276,213,803,447,323,484,497,1751,-301,-155,-208,-284,-948,1,0.5,0.666666667,0.75,0,0.5,0.666666667,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
18,CW,WC,93,85,8,14,8,-6,96,102.1,-6.1,24,36,12,1.411764706,2.117647059,0.705882353,12,95.6,12,106.3,11,94.1,6,115,0,1,6,-10.7,1.5,-19.4,6,130,2,148.2,9,116.9,13,95.3,4,-3,-7,-18.2,13.1,34.7,6,-34.4,10,-41.9,2,-22.8,-7,19.7,228,182,333,267,1010,221,217,264,346,1048,7,-35,69,-79,-38,1,0.5,0.333333333,0.25,1,0.5,0.666666667,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18,BL,CA,112,82,30,18,16,-2,69.1,82.3,-13.2,12,20,8,0.705882353,1.176470588,0.470588235,17,61.6,17,67.5,15,69.3,12,89.6,0,2,5,-5.9,-7.7,-28,14,79.3,18,64.8,13,89.7,8,106.7,-4,1,6,14.5,-10.4,-27.4,3,-17.7,-1,2.7,2,-20.4,4,-17.1,407,374,176,514,1471,335,401,277,268,1281,72,-27,-101,246,190,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19,HW,SY,72,66,6,12,6,-6,88,115.9,-27.9,30,40,10,1.666666667,2.222222222,0.555555556,3,118.6,3,158.4,2,140.8,1,135.7,0,1,2,-39.8,-22.2,-17.1,1,151.2,4,127.1,1,142.9,4,132.5,-3,0,-3,24.1,8.3,18.7,2,-32.6,-1,31.3,1,-2.1,-3,3.2,50,215,170,252,687,275,190,301,382,1148,-225,25,-131,-130,-461,1,0.5,0.666666667,0.75,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1
19,NM,ME,76,72,4,17,7,-10,88.3,107.9,-19.6,16,40,24,0.888888889,2.222222222,1.333333333,8,105.2,8,106.5,6,117,10,119.5,0,2,-2,-1.3,-11.8,-14.3,11,97.6,13,77,17,68.4,17,54.1,-2,-6,-6,20.6,29.2,43.5,-3,7.6,-5,29.5,-11,48.6,-7,65.4,245,312,223,215,995,90,299,360,212,961,155,13,-137,3,34,0,0,0,0,1,0.5,0.666666667,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
